,IP,START_DATE,END_DATE,MOBILE,CONDITION,SYMBOL,INFORMATION,AREA_reside,CITY_reside,AREA_youth_haifa,AREA_work,CITY_reside_1,AREA_reside_haifa,AREA_work_haifa,AREA,AREA_names,TRUST_q1,TRUST_q2,TRUST_q3,TRUST_q4,TRUST_q5,TRUST_q6,TRUST_competence,TRUST_benevolence,TRUST_integrity,TRUST_INDEX,ELABORATION_q1,ELABORATION_q2,ELABORATION_q3,ELABORATION_q4,ELABORATION_q5,ELABORATION_q2.r,ELABORATION_q5.r,ELABORATION_INDEX,MEMORY_correct,MEMORY_incorrect,MEMORY_score,ELABORATION_time,TRUST_timer,ELABORATION_time_log,WASTE_TRUST_q1,WASTE_TRUST_q2,WASTE_TRUST_q3,WASTE_TRUST_q4,WASTE_TRUST_competence,WASTE_TRUST_benevolence,WASTE_TRUST_INDEX,WASTE_ELABORATION_time,WASTE_ELABORATION_time_log,IMC_item,IMC,RELEVANCE,ENVIRONMENT_INTEREST,ENVIRONMENT_FOLLOW,ENVIRONMENT_PREFERENCE,HAIFA_knowledge_q1.1,HAIFA_knowledge_q1.2,HAIFA_knowledge_q1.3,HAIFA_knowledge_q2,HAIFA_knowledge_q3,HAIFA_knowledge_1.1,HAIFA_knowledge_1.2,HAIFA_knowledge_1.3,HAIFA_knowledge_1_score,HAIFA_knowledge_2,HAIFA_knowledge_3,GOV_EVALUATION,GOV_TRUST,IDEOLOGY,AGE,EDUCATION,INCOME,HOME,GENDER,HEBREW,LOGO_memory_item,COLOR_memory_item,SVIVA_LOGO_memory,FAKE_LOGO_memory,SVIVA_COLOR_memory,FAKE_COLOR_memory,SVIVA_LOGO_recognize_test,SVIVA_LOGO_recognize,FAKE_LOGO_recognize,SVIVA_LOGO_affect,FAKE_LOGO_affect,TIMER_total,TIMER_total_filter,REPETITION_trust,REPETITION_elaboration,REPETITION_filter,TRUST_timer_filter
387,,25/05/2017 17:19,25/05/2017 17:29,1,F,0,0,3,PETACH TIKVA,0,5,PETACH TIKVA,0,0,0,0 Shfela,5,5,4,3,3,4,5,3.5,3.5,4,5,3,4,7,5,5,3,4.8,1,2,0,7.583,28.331,2.149783503,3,5,4,2,4,3,3.5,5.343,1.847351843,9,1,4,5,6,7,15,15,14,3,1,0,1,1,2,0,1,3,4,4,24,7,1,2,1,1,0,0,NA,NA,NA,NA,1,7,NA,7,NA,9,0,0,0,0,0
388,,25/05/2017 17:16,25/05/2017 17:30,0,D,2,0,2,QIRYAT BIALIK,1,2,QRAYOT,1,1,1,1 Haifa,3,3,4,4,3,3,3,4,3,3.333333333,7,1,7,7,1,7,7,7,3,0,3,24.519,21.262,3.239423273,6,5,5,5,5.5,5,5.25,19.997,3.04437957,9,1,7,6,6,6,15,13,13,3,3,1,0,1,2,0,3,3,3,4,41,5,4,1,1,1,1,1,1,NA,1,NA,NA,4,NA,4,NA,13,0,0,0,0,0
389,,25/05/2017 17:20,25/05/2017 17:30,1,E,1,0,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,4,6,6,6,6,4,5,6,5,5.333333333,5,3,5,5,2,5,6,5.2,0,2,0,44.167,39.585,3.810366732,4,6,6,7,5,6.5,5.75,40.117,3.716421661,9,1,5,5,5,7,15,13,15,3,3,1,0,0,1,0,3,2,2,6,28,5,1,2,1,1,4,1,NA,0,NA,0,NA,NA,2,NA,4,9,0,0,0,0,0
390,,25/05/2017 17:26,25/05/2017 17:32,1,A,2,1,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,7,4,7,6,4,2,5.5,6.5,3,5,4,4,4,5,4,4,4,4.2,2,0,2,16.728,24.378,2.875145311,6,2,6,6,4,6,5,8.176,2.21659138,9,1,4,5,4,6,15,11,15,3,3,1,0,0,1,0,3,3,3,6,35,7,2,1,1,1,1,1,1,NA,1,NA,NA,6,NA,5,NA,5,0,0,0,0,0
391,,25/05/2017 17:23,25/05/2017 17:32,1,C,0,1,1,OTHER,1,1,OTHER,0,0,0,0 Shfela,3,4,6,5,5,4,3.5,5.5,4.5,4.5,5,6,5,4,4,2,4,4,3,0,3,8.264,51.255,2.226135921,5,4,6,4,4.5,5,4.75,33.392,3.537823979,9,1,5,6,5,7,15,13,14,2,1,1,0,1,2,0,1,4,5,1,29,7,4,1,1,1,0,0,NA,NA,NA,NA,0,1,NA,4,NA,9,0,0,0,0,0
392,,25/05/2017 17:08,25/05/2017 17:35,1,B,1,1,1,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,3,4,5,5,3,3,3.5,5,3,3.833333333,7,5,6,5,4,3,4,5,2,1,1,2.981,23.063,1.381533044,5,4,5,6,4.5,5.5,5,3.377,1.476363558,9,1,5,4,5,7,13,12,12,3,3,1,0,1,2,0,3,4,2,6,26,7,4,1,1,2,1,1,NA,0,NA,0,NA,NA,2,NA,5,27,0,0,0,0,0
393,,25/05/2017 17:24,25/05/2017 17:36,1,D,2,0,4,NATANIA,0,4,NATANIA,0,0,0,0 Shfela,6,5,6,5,6,6,5.5,5.5,6,5.666666667,6,2,5,5,2,6,6,5.6,1,1,0,1.907,25.467,1.067121622,5,5,6,4,5,5,5,2.878,1.355319557,9,1,5,4,4,6,15,13,14,3,3,1,0,1,2,0,3,3,3,5,24,4,1,2,1,2,1,1,1,NA,1,NA,NA,6,NA,7,NA,12,0,0,0,0,0
394,,25/05/2017 17:23,25/05/2017 17:37,1,F,0,0,3,RISHON LEZION,0,5,RISHON LEZION,0,0,0,0 Shfela,5,3,4,4,4,2,4,4,3,3.666666667,7,1,7,4,2,7,6,6.2,0,1,0,11.562,72.535,2.530676384,4,3,3,1,3.5,2,2.75,17.589,2.922570008,9,1,4,4,5,5,15,13,15,3,3,1,0,0,1,0,3,3,1,5,38,7,3,1,1,1,0,0,NA,NA,NA,NA,0,1,NA,5,NA,14,0,0,0,0,0
395,,25/05/2017 17:09,25/05/2017 17:37,1,D,2,0,5,OTHER,0,3,OTHER,0,0,0,0 Shfela,4,6,6,7,6,5,5,6.5,5.5,5.666666667,6,2,5,4,3,6,5,5.2,0,1,0,56.529,161.263,4.052289168,3,6,5,6,4.5,5.5,5,23.332,3.191792356,9,1,4,3,3,4,14,12,14,3,2,1,0,0,1,0,2,2,1,2,27,6,1,2,1,2,1,1,1,NA,1,NA,NA,2,NA,6,NA,27,0,0,0,0,0
396,,25/05/2017 17:31,25/05/2017 17:38,1,F,0,0,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,5,5,5,5,5,5,5,5,5,5,5,3,4,4,3,5,5,4.6,2,2,0,15.226,18.896,2.786614894,4,5,5,5,4.5,5,4.75,11.927,2.559318147,9,1,2,7,7,7,15,12,12,3,1,1,0,1,2,0,1,4,4,5,40,7,5,1,1,1,0,0,NA,NA,NA,NA,0,1,NA,4,NA,6,0,1,0,0,0
397,,25/05/2017 17:30,25/05/2017 17:38,0,C,0,1,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,2,2,2,2,2,2,2,2,2,2,6,2,6,6,1,6,7,6.2,1,0,1,24.643,29.124,3.24427063,5,4,5,4,4.5,4.5,4.5,33.645,3.545153415,9,1,6,6,5,6,15,11,14,3,3,1,0,1,2,0,3,1,2,7,31,8,3,2,1,1,0,0,NA,NA,NA,NA,1,6,NA,5,NA,7,0,1,0,0,0
398,,25/05/2017 17:23,25/05/2017 17:38,1,E,1,0,2,HAIFA,1,1,HAIFA,1,0,1,1 Haifa,2,1,3,5,3,1,1.5,4,2,2.5,5,3,5,5,4,5,4,4.8,2,1,1,36.606,109.199,3.627163612,4,2,1,4,3,2.5,2.75,23.035,3.179511101,9,1,6,6,6,7,12,15,14,1,3,0,1,0,1,1,3,2,2,7,26,6,1,2,1,1,2,2,NA,1,NA,1,NA,NA,1,NA,3,15,0,0,0,0,0
399,,25/05/2017 17:31,25/05/2017 17:39,0,A,2,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,3,3,7,5,5,3,3,6,4,4.333333333,6,1,6,7,1,7,7,6.6,2,0,2,26.242,44.523,3.3047599,6,4,7,6,5,6.5,5.75,25.35,3.271468275,9,1,4,4,4,6,15,14,12,3,1,1,1,1,3,0,1,2,1,8,NA,6,2,2,1,1,1,1,1,NA,1,NA,NA,7,NA,7,NA,7,0,0,0,0,0
400,,25/05/2017 17:26,25/05/2017 17:40,1,A,2,1,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,1,2,4,1,2,5,1.5,2.5,3.5,2.5,7,1,4,5,1,7,7,6,3,0,3,41.423,50.562,3.747690668,5,5,2,4,5,3,4,39.917,3.711545625,9,1,5,5,1,7,15,14,13,3,1,1,1,1,3,0,1,1,1,5,23,7,3,2,1,2,1,1,1,NA,1,NA,NA,5,NA,4,NA,13,0,0,0,0,0
401,,25/05/2017 17:34,25/05/2017 17:41,1,C,0,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,7,7,7,7,7,7,7,7,7,7,7,1,7,7,1,7,7,7,1,0,1,9.375,23.895,2.339399066,6,6,7,6,6,6.5,6.25,6.252,1.981277293,9,1,7,5,4,7,2,2,2,3,2,0,0,0,0,0,2,5,4,1,29,3,1,2,1,2,0,0,NA,NA,NA,NA,1,7,NA,7,NA,7,0,1,0,0,0
402,,25/05/2017 17:38,25/05/2017 17:44,0,C,0,1,2,QIRYAT ATA,0,2,QRAYOT,1,1,1,1 Haifa,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,0,0,0,46.93,13.27,3.869741613,4,4,4,4,4,4,4,10.78,2.466403178,9,1,5,6,5,6,14,14,14,2,2,0,0,0,0,0,2,4,4,3,25,7,1,2,1,1,0,0,NA,NA,NA,NA,1,7,NA,6,NA,5,0,1,1,0,0
403,,25/05/2017 17:39,25/05/2017 17:45,1,F,0,0,4,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,7,6,7,6,4,4,6.5,6.5,4,5.666666667,6,2,6,6,1,6,7,6.2,0,2,0,6.92,29.883,2.069391206,4,4,5,5,4,5,4.5,11.338,2.512683931,9,1,2,4,2,3,15,15,15,3,2,0,0,0,0,0,2,1,1,5,44,5,3,1,1,1,0,0,NA,NA,NA,NA,0,1,NA,6,NA,5,0,0,0,0,0
404,,25/05/2017 17:36,25/05/2017 17:46,1,E,1,0,2,QIRYAT YAM,1,2,QRAYOT,1,1,1,1 Haifa,6,5,3,3,3,2,5.5,3,2.5,3.666666667,6,2,6,6,2,6,6,6,0,1,0,8.261,48.789,2.225812034,5,4,2,2,4.5,2,3.25,24.041,3.220514482,9,1,7,4,4,5,15,14,14,3,3,1,0,1,2,0,3,3,4,5,31,4,4,1,1,1,1,3,NA,0,NA,0,NA,NA,1,NA,3,9,0,0,0,0,0
405,,25/05/2017 17:30,25/05/2017 17:46,0,A,2,1,2,OTHER (HAIFA BAY),0,2,OTHER (HAIFA BAY),1,1,1,1 Haifa,4,5,5,6,5,3,4.5,5.5,4,4.666666667,7,1,7,7,1,7,7,7,3,0,3,68.502,66.063,4.241355529,4,3,5,5,3.5,5,4.25,82.459,4.424355493,9,1,4,4,2,4,13,13,12,3,2,0,1,1,2,0,2,4,4,3,23,5,1,2,1,2,1,1,1,NA,1,NA,NA,1,NA,4,NA,15,0,0,0,0,0
406,,25/05/2017 17:43,25/05/2017 17:47,1,A,2,1,2,HAIFA,0,2,HAIFA,1,1,1,1 Haifa,5,6,7,7,6,6,5.5,7,6,6.166666667,5,3,4,5,5,5,3,4.4,3,0,3,7.308,15.602,2.117218906,6,5,5,6,5.5,5.5,5.5,0,0,9,1,6,5,6,6,15,15,15,3,3,0,0,0,0,0,3,4,5,3,24,4,1,2,1,1,1,1,1,NA,1,NA,NA,3,NA,6,NA,4,0,0,0,0,0
407,,25/05/2017 17:38,25/05/2017 17:48,1,B,1,1,2,HAIFA,0,2,HAIFA,1,1,1,1 Haifa,4,3,5,5,5,4,3.5,5,4.5,4.333333333,2,6,1,3,4,2,4,2.4,2,0,2,11.931,19.568,2.559627529,5,3,5,4,4,4.5,4.25,19.024,2.996931554,9,1,6,3,4,7,13,15,14,1,1,0,1,0,1,1,1,3,3,5,31,7,3,2,1,2,2,2,NA,1,NA,1,NA,NA,1,NA,6,9,0,0,0,0,0
408,,25/05/2017 17:38,25/05/2017 17:50,0,B,1,1,3,RISHON LEZION,0,3,RISHON LEZION,0,0,0,0 Shfela,3,3,3,3,3,3,3,3,3,3,5,3,5,5,2,5,6,5.2,0,0,0,3.906,70.299,1.590458946,3,4,3,3,3.5,3,3.25,4.363,1.67952352,9,1,2,2,2,4,14,12,13,3,1,1,0,1,2,0,1,4,5,3,24,7,3,2,1,1,2,2,NA,1,NA,1,NA,NA,2,NA,4,11,0,1,0,0,0
409,,25/05/2017 17:42,25/05/2017 17:50,0,F,0,0,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,4,4,5,3,4,3,4,4,3.5,3.833333333,5,1,6,7,2,7,6,6.2,2,0,2,27.917,33.047,3.364429657,6,5,5,5,5.5,5,5.25,24.089,3.222429503,9,1,3,5,4,6,15,12,15,3,2,1,0,0,1,0,2,4,4,4,23,4,3,2,0,1,0,0,NA,NA,NA,NA,1,7,NA,4,NA,7,0,0,0,0,0
410,,25/05/2017 17:40,25/05/2017 17:50,1,E,1,0,2,NESHER,0,2,NESHER,0,1,1,1 Haifa,1,2,1,1,1,1,1.5,1,1,1.166666667,7,1,7,7,1,7,7,7,2,0,2,37.128,35.363,3.64094892,2,1,2,2,1.5,2,1.75,24.563,3.241145994,9,1,7,7,4,7,15,12,15,3,3,1,0,0,1,0,3,1,1,3,27,5,2,2,1,2,3,2,NA,0,NA,1,NA,NA,1,NA,5,10,0,0,0,0,0
411,,25/05/2017 17:25,25/05/2017 17:53,0,E,1,0,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,6,5,5,5,6,3,5.5,5,4.5,5,5,6,6,3,4,2,4,4,2,0,2,42.503,21.79,3.772829901,6,6,7,6,6,6.5,6.25,14.916,2.767324893,9,1,6,5,4,6,15,14,14,1,1,1,0,1,2,1,1,3,3,5,27,7,2,2,0,1,2,2,NA,1,NA,1,NA,NA,4,NA,4,27,0,0,0,0,0
412,,25/05/2017 17:45,25/05/2017 17:53,1,B,1,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,5,6,7,6,5,6,5.5,6.5,5.5,5.833333333,4,4,3,3,2,4,6,4,2,1,1,17.565,24.249,2.921278088,5,5,5,5,5,5,5,39.479,3.700783321,9,1,3,5,3,5,15,15,15,3,2,0,0,0,0,0,2,4,3,2,31,4,1,1,1,1,3,2,NA,0,NA,1,NA,NA,1,NA,3,7,0,0,0,0,0
413,,25/05/2017 17:50,25/05/2017 17:56,0,C,0,1,3,OTHER,0,3,OTHER,0,0,0,0 Shfela,3,2,2,5,4,2,2.5,3.5,3,3,4,6,5,4,6,2,2,3.4,1,0,1,11.46,19.111,2.522523513,1,2,1,1,1.5,1,1.25,22.937,3.175425379,9,1,2,6,6,7,15,11,13,3,3,1,0,1,2,0,3,2,2,5,34,5,3,1,0,1,0,0,NA,NA,NA,NA,0,2,NA,4,NA,5,0,0,0,0,0
414,,25/05/2017 17:47,25/05/2017 17:57,0,B,1,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,4,4,5,5,6,6,4,5,6,5,4,4,3,5,2,4,6,4.4,2,0,2,9.19,50.662,2.321406847,4,4,5,5,4,5,4.5,12.317,2.589041415,9,1,3,4,4,4,15,13,13,3,1,1,0,1,2,0,1,5,5,4,44,7,4,2,1,1,3,2,NA,0,NA,1,NA,NA,1,NA,4,9,0,0,0,0,0
415,,25/05/2017 17:51,25/05/2017 17:57,1,F,0,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,7,7,7,7,7,6,7,7,6.5,6.833333333,5,2,3,6,2,6,6,5.2,1,2,0,5.524,26.066,1.875487685,5,5,6,6,5,6,5.5,8.746,2.276856944,9,1,4,4,3,6,15,10,10,3,1,1,0,1,2,0,1,4,3,3,45,7,4,1,0,1,0,0,NA,NA,NA,NA,0,2,NA,5,NA,6,0,0,0,0,0
416,,25/05/2017 17:48,25/05/2017 17:59,0,A,2,1,2,NESHER,0,2,NESHER,0,1,1,1 Haifa,6,4,4,3,4,2,5,3.5,3,3.833333333,5,2,5,5,2,6,6,5.4,3,0,3,23.196,138.237,3.18618733,7,4,3,3,5.5,3,4.25,42.632,3.775790826,9,1,7,5,3,5,13,11,12,3,3,1,0,1,2,0,3,3,3,8,29,8,3,1,NA,1,1,1,1,NA,1,NA,NA,1,NA,4,NA,10,0,0,0,0,0
417,,25/05/2017 17:54,25/05/2017 18:02,1,B,1,1,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,5,4,3,5,5,5,4.5,4,5,4.5,5,6,4,4,5,2,3,3.6,3,0,3,11.665,46.475,2.538842283,6,4,4,3,5,3.5,4.25,14.051,2.711444434,9,1,2,5,3,5,15,13,15,3,1,1,0,0,1,0,1,1,2,5,46,7,2,1,1,2,1,1,NA,0,NA,0,NA,NA,1,NA,4,7,0,0,0,0,0
418,,25/05/2017 17:48,25/05/2017 18:02,1,D,2,0,1,OTHER,0,1,OTHER,0,0,0,0 Shfela,5,6,7,6,5,3,5.5,6.5,4,5.333333333,6,1,7,7,3,7,5,6.4,3,1,2,42.406,62.968,3.77059768,5,5,6,6,5,6,5.5,65.989,4.204528427,9,1,3,6,6,7,15,12,15,2,1,1,0,0,1,0,1,3,4,4,32,5,2,2,0,1,1,2,1,NA,1,NA,NA,7,NA,6,NA,14,0,0,0,0,0
419,,25/05/2017 17:57,25/05/2017 18:03,1,C,0,1,3,RISHON LEZION,0,3,RISHON LEZION,0,0,0,0 Shfela,4,4,4,4,5,4,4,4,4.5,4.166666667,3,2,2,4,5,6,3,3.6,1,1,0,18.14,42.479,2.951780386,5,4,5,5,4.5,5,4.75,7.617,2.153736996,9,1,4,5,4,7,15,15,15,3,3,0,0,0,0,0,3,3,1,7,45,5,3,1,1,1,0,0,NA,NA,NA,NA,1,7,NA,5,NA,6,0,0,0,0,0
420,,25/05/2017 18:01,25/05/2017 18:06,1,B,1,1,4,OTHER,0,4,OTHER,0,0,0,0 Shfela,3,3,3,3,3,3,3,3,3,3,5,1,5,7,5,7,3,5.4,3,0,3,3.779,16.131,1.56423132,4,5,5,6,4.5,5.5,5,11.539,2.528843787,9,1,2,4,4,5,15,12,14,3,1,1,0,1,2,0,1,4,4,7,40,8,3,2,1,1,2,2,NA,1,NA,1,NA,NA,1,NA,7,4,0,1,0,0,0
421,,25/05/2017 18:02,25/05/2017 18:10,0,F,0,0,3,NATANIA,0,4,NATANIA,0,0,0,0 Shfela,5,5,7,7,7,5,5,7,6,6,4,6,3,5,1,2,7,4.2,3,0,3,31.311,48.386,3.47540773,7,6,7,7,6.5,7,6.75,16.946,2.887367249,9,1,1,5,4,7,15,13,14,1,1,1,0,1,2,1,1,1,1,10,49,7,1,2,1,1,0,0,NA,NA,NA,NA,1,5,NA,6,NA,8,0,0,0,0,0
422,,25/05/2017 18:07,25/05/2017 18:16,1,F,0,0,2,QIRYAT ATA,1,2,QRAYOT,1,1,1,1 Haifa,2,2,2,2,2,4,2,2,3,2.333333333,6,1,4,1,1,7,7,5,0,0,0,6.844,127.866,2.059748908,2,6,1,1,4,1,2.5,4.589,1.72080038,9,1,1,3,2,2,15,15,15,2,1,0,0,0,0,0,1,2,1,6,30,5,2,2,1,1,0,0,NA,NA,NA,NA,0,1,NA,4,NA,8,0,0,0,0,0
423,,25/05/2017 18:07,25/05/2017 18:17,1,E,1,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,3,4,4,4,3,4,3.5,4,3.5,3.666666667,4,5,4,5,5,3,3,3.8,3,0,3,27.61,74.456,3.353756307,6,5,6,5,5.5,5.5,5.5,34.604,3.572457991,9,1,4,5,5,5,14,13,14,3,3,1,0,0,1,0,3,4,2,5,32,8,4,1,1,2,1,1,NA,0,NA,0,NA,NA,3,NA,3,10,0,0,0,0,0
424,,25/05/2017 18:10,25/05/2017 18:17,1,D,2,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,2,2,2,2,2,2,2,2,2,2,4,4,4,3,6,4,2,3.4,0,1,0,4.011,20.658,1.611635496,1,2,2,2,1.5,2,1.75,8.638,2.265713618,9,1,5,2,2,6,15,14,13,3,2,1,1,1,3,0,2,2,1,7,41,8,4,2,1,1,1,1,1,NA,1,NA,NA,3,NA,6,NA,6,0,1,0,0,0
425,,25/05/2017 18:14,25/05/2017 18:22,1,C,0,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,6,6,6,6,6,6,6,6,6,6,7,2,7,6,2,6,6,6.4,2,0,2,13.411,34.39,2.667991804,4,5,4,5,4.5,4.5,4.5,21.614,3.118569184,9,1,2,4,3,4,14,14,14,3,2,0,0,0,0,0,2,5,6,3,23,7,2,2,1,1,0,0,NA,NA,NA,NA,1,5,NA,4,NA,7,0,1,0,0,0
426,,25/05/2017 18:18,25/05/2017 18:23,1,F,0,0,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,1,3,3,3,5,5,2,3,5,3.333333333,5,1,5,6,1,7,7,6,3,0,3,24.066,21.546,3.221512346,4,5,5,5,4.5,5,4.75,11.224,2.503401232,9,1,1,1,1,4,15,2,2,2,1,1,0,1,2,0,1,4,4,4,31,7,4,2,1,1,0,0,NA,NA,NA,NA,0,1,NA,4,NA,5,0,0,0,0,0
427,,25/05/2017 17:59,25/05/2017 18:23,1,E,1,0,2,QIRYAT MOZKIN,1,2,QRAYOT,1,1,1,1 Haifa,2,1,1,1,2,2,1.5,1,2,1.5,5,2,6,4,5,6,3,4.8,1,0,1,8.067,62.86,2.204641449,2,3,3,3,2.5,3,2.75,16.637,2.869998968,9,1,2,1,1,3,15,15,15,3,1,0,0,0,0,0,1,3,3,0,30,3,3,1,1,1,3,2,NA,0,NA,1,NA,NA,1,NA,4,24,0,0,0,0,0
428,,25/05/2017 18:16,25/05/2017 18:24,1,E,1,0,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,1,7,7,5,5,5,4,6,5,5,2,6,5,7,6,2,2,3.6,1,1,0,5.462,49.435,1.865938867,4,3,1,1,3.5,1,2.25,15.977,2.831859487,9,1,7,7,7,7,15,15,15,2,3,0,0,0,0,0,3,3,3,5,26,7,2,2,1,1,2,1,NA,1,NA,0,NA,NA,3,NA,4,8,0,0,0,0,0
429,,25/05/2017 18:20,25/05/2017 18:25,0,A,2,1,2,HAIFA,0,2,HAIFA,1,1,1,1 Haifa,4,3,5,5,3,4,3.5,5,3.5,4,6,1,5,6,2,7,6,6,2,0,2,21.786,23.63,3.126146312,6,6,5,5,6,5,5.5,16.897,2.884633101,9,1,6,3,5,6,15,12,15,3,3,1,0,0,1,0,3,3,2,4,23,6,2,2,1,1,1,1,1,NA,1,NA,NA,2,NA,5,NA,4,0,0,0,0,0
430,,25/05/2017 18:18,25/05/2017 18:26,0,C,0,1,3,OTHER,1,3,OTHER,0,0,0,0 Shfela,6,6,7,7,7,7,6,7,7,6.666666667,5,3,4,3,3,5,5,4.4,2,0,2,6.976,16.45,2.076437033,4,5,5,4,4.5,4.5,4.5,12.852,2.628429627,9,1,6,5,5,5,15,13,14,1,2,1,0,1,2,1,2,6,6,2,20,6,1,2,1,1,0,0,NA,NA,NA,NA,1,4,NA,6,NA,7,0,0,0,0,0
431,,25/05/2017 18:04,25/05/2017 18:26,0,E,1,0,3,NATANIA,0,3,NATANIA,0,0,0,0 Shfela,6,6,6,5,7,6,6,5.5,6.5,6,7,1,7,6,1,7,7,6.8,0,0,0,25.928,43.109,3.293166637,6,7,6,6,6.5,6,6.25,31.457,3.479916136,9,1,6,7,7,7,14,10,13,2,1,1,0,1,2,0,1,5,6,3,42,7,3,1,1,1,2,2,NA,1,NA,1,NA,NA,5,NA,5,22,0,0,0,0,0
432,,25/05/2017 18:22,25/05/2017 18:28,1,C,0,1,3,PETACH TIKVA,0,5,PETACH TIKVA,0,0,0,0 Shfela,5,4,4,4,5,5,4.5,4,5,4.5,4,3,3,3,3,5,5,4,2,0,2,4.758,21.95,1.750590192,4,4,4,4,4,4,4,10.665,2.456592905,9,1,2,3,3,5,14,14,14,3,2,0,0,0,0,0,2,5,3,3,33,8,4,1,1,2,0,0,NA,NA,NA,NA,1,3,NA,6,NA,5,0,0,0,0,0
433,,25/05/2017 18:23,25/05/2017 18:31,1,A,2,1,2,HAIFA,1,2,HAIFA,1,1,1,1 Haifa,5,3,4,4,5,4,4,4,4.5,4.166666667,3,5,3,4,5,3,3,3.2,2,3,0,0,28.361,0,6,4,5,5,5,5,5,22.492,3.156659938,9,1,4,6,5,6,15,14,14,3,3,1,0,1,2,0,3,4,2,1,31,8,3,1,1,1,3,1,0,NA,1,NA,NA,4,NA,5,NA,8,0,0,0,0,0
434,,25/05/2017 18:27,25/05/2017 18:36,0,E,1,0,2,QIRYAT YAM,1,4,QRAYOT,1,0,1,1 Haifa,1,1,1,1,1,1,1,1,1,1,5,1,1,6,1,7,7,5.2,2,0,2,31.902,24.622,3.493533446,3,1,4,3,2,3.5,2.75,23.192,3.186022,9,1,2,7,5,7,15,12,12,3,3,1,0,1,2,0,3,2,1,4,27,5,3,2,1,1,3,2,NA,0,NA,1,NA,NA,3,NA,4,9,0,1,0,0,0
435,,25/05/2017 18:31,25/05/2017 18:36,1,C,0,1,5,OTHER,0,3,OTHER,0,0,0,0 Shfela,7,7,7,7,5,5,7,7,5,6.333333333,7,1,7,7,1,7,7,7,1,0,1,8.804,32.033,2.282790466,7,7,7,7,7,7,7,8.874,2.28990504,9,1,7,7,7,7,15,13,15,3,3,1,0,0,1,0,3,1,1,6,28,7,2,2,1,2,0,0,NA,NA,NA,NA,1,4,NA,5,NA,5,0,0,0,0,0
436,,25/05/2017 18:31,25/05/2017 18:37,1,F,0,0,3,RISHON LEZION,0,4,RISHON LEZION,0,0,0,0 Shfela,4,5,6,6,5,4,4.5,6,4.5,5,5,3,5,5,2,5,6,5.2,0,1,0,4.685,26.069,1.737831127,4,4,3,4,4,3.5,3.75,8.988,2.301384372,9,1,3,5,6,6,14,13,13,3,1,1,0,1,2,0,1,5,5,2,28,8,2,2,1,1,0,0,NA,NA,NA,NA,1,6,NA,5,NA,6,0,0,0,0,0
437,,25/05/2017 18:30,25/05/2017 18:38,1,D,2,0,2,QIRYAT MOZKIN,0,2,QRAYOT,1,1,1,1 Haifa,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,7,7,4.8,1,1,0,25.026,27.615,3.259096038,1,1,1,1,1,1,1,9.144,2.316882398,9,1,2,4,4,3,15,15,15,2,2,0,0,0,0,0,2,3,2,4,27,7,1,2,1,1,3,1,0,NA,1,NA,NA,2,NA,2,NA,8,0,1,0,0,0
438,,25/05/2017 18:37,25/05/2017 18:45,0,B,1,1,3,PETACH TIKVA,0,3,PETACH TIKVA,0,0,0,0 Shfela,6,4,5,5,6,3,5,5,4.5,4.833333333,4,5,3,5,3,3,5,4,2,1,1,15.138,38.386,2.781176739,6,5,5,5,5.5,5,5.25,35.159,3.58792588,9,1,4,5,5,6,13,11,14,1,2,1,0,0,1,1,2,3,3,3,40,8,1,2,1,2,2,2,NA,1,NA,1,NA,NA,5,NA,5,8,0,0,0,0,0
